"","MasVnrArea","MasVnrType","GarageType","GarageFinish","GarageQual","GarageCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","Electrical","MSZoning","Exterior1st","Exterior2nd","KitchenQual","SaleType","BsmtUnfSF","GarageCars","GarageArea","BsmtFinSF1","Id","LotArea","LotShape","Neighborhood","HouseStyle","OverallQual","YearBuilt","YearRemodAdd","ExterQual","Foundation","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","TotRmsAbvGrd","Fireplaces","PavedDrive","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","TotalPorchSF"
"1060",480,"BrkFace","Detchd","Unf","TA","Fa","TA","TA","Mn","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",0,2,432,297,1060,11275,"IR1","Crawfor","1.5Fin",6,1932,1950,"TA","CBlock","TA","Y",1096,895,1991,7,1,"Y","Normal",12.3013828253345,2845,1.5,0
"1061",0,"None","Attchd","Fin","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RL","CemntBd","CmentBd","Gd","WD",722,2,582,616,1061,4920,"Reg","StoneBr","1Story",8,2001,2001,"Gd","PConc","Ex","Y",1338,0,1338,6,0,"Y","Normal",12.2713921116508,2676,3,0
"1062",0,"None","Detchd","RFn","TA","TA","TA","TA","No","Unf","SBrkr","C (all)","MetalSd","MetalSd","TA","ConLD",894,3,1248,0,1062,18000,"Reg","IDOTRR","1Story",3,1935,1950,"Fa","CBlock","TA","Y",894,0,894,6,0,"Y","Normal",11.3022044336546,1788,1,20
"1063",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","Wd Sdng","Wd Sdng","TA","WD",662,2,560,0,1063,13600,"Reg","OldTown","2Story",5,1900,1950,"TA","BrkTil","TA","N",1422,915,2337,10,0,"Y","Normal",11.4075649493124,2999,2,57
"1064",0,"None","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RM","MetalSd","MetalSd","Gd","WD",706,2,440,397,1064,6000,"Reg","OldTown","1Story",6,1925,1980,"TA","BrkTil","Gd","Y",1103,0,1103,5,1,"Y","Normal",11.6127707999399,2206,1,286
"1065",200,"BrkFace","Attchd","RFn","TA","TA","TA","TA","Mn","BLQ","SBrkr","RL","Plywood","Plywood","TA","WD",184,2,480,740,1065,11000,"IR1","NAmes","1Story",5,1966,1966,"TA","CBlock","Ex","Y",1154,0,1154,6,1,"Y","Normal",11.9447078813958,2308,1.5,58
"1066",0,"None","Attchd","RFn","TA","TA","Ex","TA","Gd","GLQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",105,2,533,1201,1066,14000,"Reg","ClearCr","2Story",7,1996,1997,"Gd","PConc","Ex","Y",1306,954,2260,7,0,"Y","Normal",12.7007688873663,3566,3.5,340
"1067",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",799,2,380,0,1067,7837,"IR1","Gilbert","2Story",6,1993,1994,"Gd","PConc","Gd","Y",799,772,1571,7,1,"Y","Normal",12.0895388292742,2370,2.5,40
"1068",360,"BrkFace","Attchd","RFn","TA","TA","TA","TA","Gd","GLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",0,2,442,674,1068,9760,"Reg","NAmes","2Story",6,1964,1964,"TA","CBlock","TA","Y",798,813,1611,7,0,"Y","Normal",12.0311238430656,2391,2.5,456
"1069",0,"None","Attchd","Fin","TA","TA","Gd","TA","No","ALQ","SBrkr","RM","CemntBd","CmentBd","TA","WD",105,2,576,837,1069,3964,"Reg","MeadowV","2Story",6,1973,1973,"TA","CBlock","Gd","Y",1291,1230,2521,10,1,"Y","Normal",11.9276806199855,3463,3.5,748
"1070",0,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","MetalSd","MetalSd","Gd","WD",625,2,576,220,1070,9600,"Reg","NAmes","1.5Unf",5,1949,2003,"TA","CBlock","TA","Y",893,0,893,4,0,"Y","Normal",11.8130300574206,1738,1,0
"1071",120,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",462,1,286,586,1071,10152,"Reg","NAmes","1Story",5,1956,1956,"TA","CBlock","TA","Y",1048,0,1048,6,0,"Y","Normal",11.8130300574206,2096,2,20
"1072",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",429,2,441,298,1072,11700,"Reg","NWAmes","2Story",6,1968,1968,"TA","CBlock","Ex","Y",829,727,1556,8,0,"Y","Normal",11.9447078813958,2283,1.5,0
"1073",0,"None","Detchd","Unf","TA","TA","Fa","Fa","Mn","Unf","FuseA","RL","MetalSd","MetalSd","TA","WD",810,1,280,0,1073,7585,"Reg","Edwards","1.5Fin",5,1948,1950,"TA","CBlock","Fa","Y",1002,454,1456,7,1,"P","Normal",11.4240942512636,2266,2,0
"1074",140,"BrkFace","Attchd","Fin","TA","TA","TA","TA","No","BLQ","SBrkr","RL","HdBoard","Plywood","TA","WD",155,2,440,535,1074,7950,"IR1","Edwards","2Story",6,1977,1977,"TA","CBlock","TA","Y",698,728,1426,6,0,"Y","Normal",11.979799201207,2116,1.5,252
"1075",0,"None","Attchd","RFn","TA","TA","Gd","TA","Av","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1240,3,826,0,1075,8556,"Reg","CollgCr","1Story",7,2006,2006,"Gd","PConc","Ex","Y",1240,0,1240,5,0,"Y","Normal",12.1756134380455,2480,2,233
"1076",0,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","Wd Sdng","Wd Sdng","TA","CWD",390,1,240,410,1076,13125,"Reg","Crawfor","2Story",7,1940,1984,"TA","CBlock","TA","Y",960,780,1740,6,2,"Y","Normal",12.2991075114974,2540,1.5,0
"1077",0,"None","Attchd","Unf","TA","TA","Fa","TA","No","ALQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",170,2,566,626,1077,10800,"Reg","OldTown","1.5Fin",5,1936,1989,"TA","CBlock","Gd","Y",1096,370,1466,7,1,"Y","Normal",12.0435537160324,2262,2,457
"1078",0,"None","Attchd","Fin","TA","TA","TA","TA","Mn","BLQ","SBrkr","RL","VinylSd","Plywood","TA","WD",230,1,299,75,1078,15870,"IR1","NAmes","1Story",5,1969,1969,"TA","CBlock","Ex","Y",1096,0,1096,6,0,"Y","Abnorml",11.8407893270548,2192,2,272
"1079",169,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RM","VinylSd","VinylSd","Gd","WD",186,2,420,662,1079,4435,"Reg","CollgCr","1Story",6,2004,2004,"Gd","PConc","Ex","Y",848,0,848,3,1,"Y","Normal",11.9569700550459,1696,2,140
"1080",0,"None","Attchd","Unf","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",495,1,299,495,1080,8775,"Reg","CollgCr","1Story",5,1994,1994,"TA","PConc","Gd","Y",990,0,990,5,0,"Y","Normal",11.7440371859336,1980,1,64
"1081",144,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","ALQ","SBrkr","RL","VinylSd","VinylSd","Gd","COD",602,2,528,656,1081,11040,"Reg","NWAmes","1Story",6,1971,2004,"Gd","CBlock","Ex","Y",1258,0,1258,5,0,"Y","Abnorml",11.8844890214027,2516,2,55
"1082",0,"None","Attchd","Fin","TA","TA","TA","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",216,1,308,824,1082,7500,"Reg","Sawyer","1Story",5,1963,1963,"TA","CBlock","Fa","Y",1040,0,1040,5,0,"Y","Normal",11.7981044072039,2080,2.5,0
"1083",100,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1459,2,527,0,1083,8749,"Reg","CollgCr","1Story",7,2002,2002,"Gd","PConc","Ex","Y",1459,0,1459,6,1,"Y","Normal",12.1652506510099,2918,2,231
"1084",425,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",698,1,461,553,1084,8800,"Reg","NAmes","1Story",6,1964,1964,"TA","CBlock","TA","Y",1251,0,1251,6,2,"Y","Normal",11.982929094216,2502,2,116
"1085",0,"None","Attchd","Fin","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",99,2,409,592,1085,13031,"IR2","Gilbert","2Story",6,1995,1996,"TA","PConc","Gd","Y",691,807,1498,6,1,"Y","Normal",12.1415341243926,2189,2.5,359
"1086",0,"None","Attchd","Unf","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",189,2,564,747,1086,9069,"Reg","SawyerW","SFoyer",6,1992,1992,"TA","PConc","Ex","Y",996,0,996,5,0,"Y","Normal",11.8981878657609,1932,2,120
"1087",0,"None","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RM","CemntBd","CmentBd","TA","WD",212,1,286,334,1087,1974,"Reg","MeadowV","2Story",4,1973,1973,"TA","CBlock","TA","Y",546,546,1092,6,0,"Y","Normal",11.3326019108389,1638,1.5,216
"1088",0,"None","Attchd","RFn","TA","TA","Gd","TA","Mn","Unf","SBrkr","FV","VinylSd","VinylSd","Gd","WD",1082,3,1043,0,1088,10574,"Reg","Somerst","2Story",8,2005,2006,"Gd","PConc","Ex","Y",1082,871,1953,9,1,"Y","Normal",12.4371843664936,3035,2.5,210
"1089",50,"Stone","Detchd","Unf","TA","TA","Gd","TA","No","Unf","SBrkr","RM","VinylSd","VinylSd","Gd","WD",970,2,380,0,1089,2522,"Reg","Edwards","2Story",7,2004,2004,"Gd","PConc","Ex","Y",970,739,1709,7,0,"Y","Normal",11.8313791960888,2679,2,40
"1090",0,"None","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","FV","MetalSd","MetalSd","Gd","WD",208,2,550,1039,1090,3316,"IR1","Somerst","1Story",8,2005,2005,"Gd","PConc","Ex","Y",1247,0,1247,4,1,"Y","Normal",12.1909590077201,2494,2.5,84
"1091",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","FuseA","RL","BrkFace","BrkFace","TA","WD",0,2,400,0,1091,8544,"Reg","NAmes","1Story",3,1950,1950,"TA","Slab","Fa","N",1040,0,1040,6,0,"Y","Normal",11.4392789248019,1040,2,0
"1092",212,"BrkFace","Detchd","Unf","TA","TA","Gd","TA","No","BLQ","SBrkr","FV","MetalSd","MetalSd","Gd","WD",90,2,462,510,1092,2160,"Reg","Somerst","2Story",7,1999,2000,"Gd","PConc","Ex","Y",624,628,1252,4,0,"Y","Normal",11.982929094216,1852,3.5,48
"1093",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",758,2,576,423,1093,8400,"Reg","SWISU","1.5Fin",6,1925,1950,"TA","PConc","Fa","Y",1390,304,1694,7,1,"Y","Normal",11.8240798936072,2875,2,342
"1094",166,"BrkFace","Detchd","Unf","TA","TA","TA","TA","Mn","GLQ","SBrkr","RL","MetalSd","MetalSd","Gd","WD",203,2,884,661,1094,9230,"Reg","NAmes","1Story",5,1965,1998,"TA","CBlock","Gd","Y",1200,0,1200,6,0,"Y","Normal",11.8913619006905,2064,2.5,64
"1095",0,"None","Attchd","Fin","TA","TA","TA","TA","No","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",448,1,308,248,1095,5868,"Reg","NAmes","1Story",5,1956,2000,"TA","CBlock","Ex","Y",936,0,936,4,0,"Y","Normal",11.7675676833438,1872,2,0
"1096",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1290,2,440,24,1096,9317,"IR1","CollgCr","1Story",6,2006,2006,"Gd","PConc","Gd","Y",1314,0,1314,6,1,"Y","Normal",12.0806908119985,2628,2,22
"1097",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","Wd Sdng","Wd Sdng","Gd","WD",684,0,0,0,1097,6882,"Reg","IDOTRR","2Story",6,1914,2006,"TA","PConc","TA","Y",773,582,1355,7,0,"Y","Normal",11.7519423654407,2039,1.5,136
"1098",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","HdBoard","HdBoard","Gd","WD",1074,2,461,0,1098,3696,"Reg","StoneBr","1Story",8,1986,1986,"Gd","CBlock","Ex","Y",1088,0,1088,5,0,"Y","Normal",12.0435537160324,2162,1.5,74
"1099",0,"None","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RM","MetalSd","MetalSd","TA","WD",0,1,240,672,1099,6000,"Reg","BrkSide","1.5Fin",4,1936,1950,"TA","BrkTil","TA","Y",757,567,1324,6,0,"Y","Normal",11.7597855429018,1996,1,0
"1100",206,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","Plywood","Plywood","TA","COD",567,2,478,704,1100,11880,"IR1","NWAmes","1Story",7,1978,1978,"TA","CBlock","TA","Y",1601,0,1601,7,1,"Y","Abnorml",11.9640010843304,2872,2,0
"1101",0,"None","Detchd","Unf","TA","TA","TA","Fa","No","Rec","FuseF","RL","Wd Sdng","Wd Sdng","Fa","WD",0,1,246,290,1101,8400,"Reg","SWISU","1Story",2,1920,1950,"TA","CBlock","TA","N",438,0,438,3,0,"N","Normal",11.0020998412042,728,1,0
"1102",0,"None","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","HdBoard","MetalSd","TA","WD",251,1,280,412,1102,9758,"IR1","NAmes","1Story",5,1971,1971,"TA","CBlock","TA","Y",950,0,950,5,0,"Y","Normal",11.6910716503537,1900,1,0
"1103",45,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","Rec","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",422,1,254,588,1103,7000,"Reg","NAmes","1Story",5,1960,2002,"TA","CBlock","Ex","Y",1134,0,1134,6,0,"Y","Family",11.8130300574206,2144,1,16
"1104",0,"None","BuiltIn","Fin","TA","TA","TA","TA","Mn","ALQ","SBrkr","RL","BrkFace","BrkFace","TA","WD",0,2,539,655,1104,8910,"Reg","NAmes","1Story",6,1959,1959,"TA","CBlock","Ex","Y",1194,0,1194,6,1,"Y","Normal",11.979799201207,1849,1,0
"1105",304,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","HdBoard","HdBoard","TA","WD",630,2,440,0,1105,2016,"Reg","BrDale","2Story",5,1970,1970,"TA","CBlock","TA","Y",630,672,1302,6,0,"Y","Normal",11.5711943730942,1932,2.5,0
"1106",362,"BrkFace","Attchd","RFn","TA","TA","Ex","TA","Av","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",431,2,712,1032,1106,12256,"IR1","NoRidge","2Story",8,1994,1995,"Gd","PConc","Ex","Y",1500,1122,2622,9,2,"Y","Normal",12.6915804613119,4085,3.5,218
"1107",0,"None","Attchd","Fin","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",172,2,719,738,1107,10357,"IR1","SawyerW","1Story",7,1990,1991,"Gd","PConc","Gd","Y",1442,0,1442,6,1,"Y","Normal",12.1001564199386,2352,3,244
"1108",0,"None","BuiltIn","RFn","TA","TA","Ex","Gd","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","New",868,2,422,0,1108,23257,"IR3","Gilbert","2Story",7,2006,2006,"Gd","PConc","Ex","Y",887,1134,2021,9,1,"Y","Partial",12.5235258763151,2889,2.5,100
"1109",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",924,2,463,0,1109,8063,"Reg","Gilbert","2Story",6,2000,2000,"TA","PConc","Ex","Y",948,742,1690,7,1,"Y","Abnorml",12.106252310248,2614,2.5,148
"1110",42,"Stone","Attchd","Fin","TA","TA","Ex","TA","Mn","GLQ","SBrkr","RL","MetalSd","MetalSd","Gd","WD",797,3,862,1039,1110,11362,"IR1","NridgHt","1Story",8,2004,2005,"Gd","PConc","Ex","Y",1836,0,1836,7,1,"Y","Normal",12.5425448821514,3672,3,310
"1111",0,"None","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",554,2,431,219,1111,8000,"Reg","Gilbert","2Story",6,1995,1996,"TA","PConc","Gd","Y",773,885,1658,8,1,"Y","Normal",12.1441972418121,2431,3.5,308
"1112",660,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","ALQ","SBrkr","RL","Plywood","Plywood","TA","WD",400,2,483,403,1112,10480,"Reg","NWAmes","2Story",7,1976,1976,"TA","CBlock","TA","Y",1098,866,1964,8,1,"Y","Normal",12.2307652581205,2767,2.5,69
"1113",0,"None","Detchd","Unf","TA","TA","TA","TA","No","GLQ","FuseA","RL","WdShing","Wd Shng","TA","WD",108,1,308,708,1113,7100,"IR1","NAmes","1Story",5,1957,1957,"TA","CBlock","TA","Y",816,0,816,5,0,"Y","Normal",11.7745202026587,1632,2,0
"1114",0,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",365,1,240,643,1114,8923,"Reg","NAmes","1Story",5,1953,2006,"TA","CBlock","Gd","Y",1008,0,1008,6,0,"Y","Normal",11.809319478024,2016,2,18
"1115",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","Gd","WD",418,1,326,415,1115,5400,"Reg","OldTown","1Story",5,1954,2000,"TA","CBlock","Ex","Y",833,0,833,4,0,"Y","Normal",11.6699292137799,1666,1,0
"1116",328,"Stone","Attchd","RFn","TA","TA","Ex","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","New",730,3,928,1004,1116,12085,"Reg","NridgHt","1Story",8,2007,2007,"Gd","PConc","Ex","Y",1734,0,1734,7,1,"Y","Partial",12.6698066617623,3468,3,0
"1117",0,"None","BuiltIn","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",55,2,527,353,1117,7750,"Reg","Gilbert","SLvl",8,2002,2002,"Gd","PConc","Ex","Y",779,640,1419,7,1,"Y","Normal",12.1232343672212,1827,3.5,120
"1118",0,"None","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",192,2,450,702,1118,9764,"IR1","Sawyer","1Story",5,1967,2003,"TA","CBlock","Ex","Y",894,0,894,5,0,"Y","Normal",11.7752897294377,1788,2,0
"1119",0,"None","BuiltIn","RFn","TA","TA","TA","TA","No","Unf","SBrkr","RL","MetalSd","MetalSd","TA","WD",533,1,300,0,1119,13825,"Reg","Sawyer","SLvl",5,1958,1987,"TA","CBlock","TA","Y",1021,580,1601,6,0,"Y","Normal",11.8493977015914,2134,1,314
"1120",0,"None","Attchd","RFn","TA","TA","TA","TA","No","LwQ","FuseA","RL","BrkFace","Wd Sdng","TA","WD",671,1,286,369,1120,7560,"Reg","NAmes","1Story",5,1959,1959,"TA","CBlock","TA","Y",1040,0,1040,6,0,"Y","Normal",11.80335376309,2080,1,140
"1121",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","FuseA","RM","BrkFace","BrkFace","TA","WD",1012,1,308,0,1121,8263,"Reg","IDOTRR","1Story",6,1920,1950,"TA","BrkTil","TA","Y",1012,0,1012,6,1,"Y","Normal",11.681824001432,2024,1,22
"1122",196,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",1528,3,782,24,1122,10084,"Reg","CollgCr","1Story",7,2005,2006,"Gd","PConc","Ex","Y",1552,0,1552,7,0,"Y","Partial",12.2685778508816,3104,2,164
"1123",0,"None","Basment","Unf","TA","TA","TA","TA","No","Unf","FuseA","RL","AsbShng","AsbShng","TA","COD",672,1,288,0,1123,8926,"IR1","Edwards","1Story",4,1956,1956,"TA","CBlock","Ex","Y",960,0,960,5,0,"Y","Abnorml",11.6262541502772,1632,1,64
"1124",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",698,0,0,0,1124,9405,"Reg","Edwards","1Story",5,1947,2008,"TA","CBlock","Ex","Y",698,0,698,4,0,"Y","Normal",11.6784399034478,1396,1,200
"1125",170,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","HdBoard","HdBoard","Gd","WD",384,2,392,0,1125,9125,"IR1","Gilbert","SLvl",7,1992,1992,"TA","PConc","Gd","Y",812,670,1482,7,1,"Y","Normal",12.0070117647319,1866,2.5,125
"1126",0,"None","Detchd","Unf","Fa","Fa","TA","TA","No","Unf","SBrkr","RL","Plywood","Plywood","Fa","WD",1005,2,672,0,1126,10434,"Reg","NAmes","1Story",4,1955,1955,"TA","CBlock","TA","Y",1005,0,1005,5,1,"Y","Normal",11.6526874073454,2010,1,0
"1127",130,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1373,3,660,0,1127,3684,"Reg","Blmngtn","1Story",7,2007,2007,"Gd","PConc","Ex","Y",1555,0,1555,7,1,"Y","Normal",12.0668105781967,2928,2,163
"1128",0,"None","Attchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",230,3,630,1300,1128,14572,"IR3","Gilbert","1Story",7,2004,2004,"Gd","PConc","Ex","Y",1530,0,1530,7,1,"Y","Family",12.4645833406817,3060,3,180
"1129",0,"None","BuiltIn","Fin","TA","TA","Gd","TA","Av","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",847,2,434,0,1129,11796,"IR1","Gilbert","2Story",7,2004,2005,"Gd","PConc","Ex","Y",847,1112,1959,8,1,"Y","Normal",12.2783933071098,2806,2.5,148
"1130",180,"BrkFace","Detchd","Unf","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RM","MetalSd","MetalSd","TA","WD",0,2,672,936,1130,7200,"Reg","OldTown","SFoyer",5,1980,1980,"TA","CBlock","TA","Y",936,0,936,4,0,"Y","Normal",11.8493977015914,1872,2,49
"1131",0,"None","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","WdShing","Plywood","Gd","WD",500,2,576,622,1131,7804,"Reg","SWISU","1.5Fin",4,1928,1950,"TA","BrkTil","TA","Y",1328,653,1981,7,2,"Y","Normal",11.8130300574206,3103,3,475
"1132",0,"None","Attchd","Unf","TA","TA","Gd","TA","Mn","BLQ","SBrkr","RL","HdBoard","HdBoard","TA","Oth",762,0,0,212,1132,10712,"Reg","Mitchel","1Story",5,1991,1992,"TA","PConc","TA","Y",974,0,974,5,0,"Y","Abnorml",11.4457167152768,1948,1,28
"1133",0,"None","Detchd","Unf","Fa","TA","TA","TA","Mn","Unf","SBrkr","RM","Wd Sdng","Wd Sdng","Fa","WD",1008,1,205,0,1133,9900,"Reg","OldTown","2Story",6,1880,1950,"TA","BrkTil","TA","Y",1178,1032,2210,8,0,"N","Normal",11.6741936125664,3218,2,48
"1134",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",544,2,466,584,1134,9828,"IR1","SawyerW","2Story",8,1995,1995,"Gd","PConc","Ex","Y",1142,878,2020,8,1,"Y","Normal",12.3863086958331,3148,2.5,155
"1135",0,"None","Attchd","Fin","TA","TA","Gd","TA","Av","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",916,2,460,0,1135,8773,"IR1","Gilbert","2Story",6,1997,1997,"TA","PConc","Gd","Y",916,684,1600,7,1,"Y","Normal",12.0376539939052,2516,2.5,138
"1136",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","Wd Sdng","Wd Sdng","TA","WD",960,1,180,0,1136,6180,"Reg","BrkSide","1Story",6,1926,1950,"TA","BrkTil","TA","N",986,0,986,5,1,"Y","Normal",11.5327280922664,1946,1,128
"1137",0,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","FuseA","RL","VinylSd","VinylSd","TA","WD",752,1,288,280,1137,9600,"Reg","NAmes","1.5Fin",6,1950,1950,"TA","CBlock","TA","Y",1032,220,1252,6,0,"Y","Abnorml",11.6868787720937,2284,1,0
"1138",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",780,0,0,0,1138,6342,"Reg","Sawyer","1.5Fin",5,1875,1996,"TA","CBlock","Gd","N",780,240,1020,6,0,"N","Normal",11.4510500612521,1800,1,0
"1139",0,"None","Attchd","RFn","TA","TA","TA","TA","Gd","ALQ","SBrkr","RL","Plywood","ImStucc","Gd","WD",0,2,714,1567,1139,9819,"IR1","Mitchel","1Story",6,1977,1977,"TA","PConc","TA","Y",1567,0,1567,5,2,"Y","Normal",12.1858699382127,3134,3,296
"1140",0,"None","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","Stucco","Stucco","TA","WD",270,2,495,645,1140,8731,"IR1","BrkSide","1Story",5,1920,1950,"TA","BrkTil","TA","Y",1167,0,1167,6,1,"Y","Normal",11.8775685785581,2082,1,0
"1141",0,"None","Detchd","Unf","TA","TA","TA","TA","Mn","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","COD",100,2,840,852,1141,7350,"Reg","NAmes","1Story",5,1951,1951,"TA","CBlock","TA","Y",952,0,952,4,0,"Y","Abnorml",11.8422292121128,1904,2,0
"1142",44,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","Plywood","Plywood","Gd","WD",399,2,484,381,1142,10304,"IR1","NWAmes","2Story",5,1976,1976,"TA","CBlock","Ex","Y",1088,780,1868,9,1,"Y","Normal",12.1934938633233,2648,3.5,544
"1143",340,"Stone","BuiltIn","RFn","TA","TA","Ex","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",316,3,1052,1150,1143,9965,"Reg","CollgCr","2Story",8,2006,2007,"Gd","PConc","Ex","Y",1466,1362,2828,11,1,"Y","Partial",12.9595385187621,4294,4,269
"1144",0,"None","Attchd","Unf","TA","TA","TA","TA","No","GLQ","SBrkr","RL","Wd Sdng","Plywood","TA","WD",718,0,0,288,1144,9000,"Reg","Sawyer","1Story",5,1959,1959,"TA","CBlock","TA","Y",1006,0,1006,5,0,"Y","Normal",11.289781913656,2012,1,24
"1145",0,"None","Detchd","Unf","TA","TA","Gd","TA","No","BLQ","FuseA","RL","MetalSd","MetalSd","Fa","WD",324,1,280,348,1145,12180,"Reg","Edwards","1.5Fin",4,1941,1950,"TA","BrkTil","Fa","N",672,252,924,5,0,"Y","Normal",11.289781913656,1596,2,0
"1146",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","MetalSd","MetalSd","TA","WD",1042,1,225,0,1146,6240,"Reg","BrkSide","1.5Fin",5,1928,1950,"TA","BrkTil","Ex","Y",1042,534,1576,8,1,"Y","Family",11.9117015849276,2618,1,0
"1147",85,"BrkFace","Attchd","Unf","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","Wd Sdng","Wd Shng","Gd","WD",40,2,403,1258,1147,11200,"Reg","SawyerW","1Story",6,1985,1985,"Gd","CBlock","TA","Y",1298,0,1298,5,1,"Y","Normal",12.1007121298723,2596,3,191
